,ID,TOPONYME,geometry
35,BDCAEROD0000000017183260,aérodrome de couhé-vérac,"POLYGON ((0.1871611909405241 46.265494680783384, 0.1847549122901316 46.26575054894774, 0.1877507196630789 46.27106421939932, 0.1864596267897556 46.27156122719043, 0.1880337384096043 46.27278861122836, 0.1871153424146863 46.27336511601952, 0.1875867243347698 46.27359842236946, 0.1882727171553874 46.27395416464893, 0.1888774864817026 46.274424131839844, 0.1899751982928344 46.27554330678902, 0.1922815479452627 46.27465952709986, 0.1871611909405241 46.265494680783384))"
36,BDCAEROD0000000017183259,aérodrome de chauvigny,"POLYGON ((0.6384056684393925 46.57949067368224, 0.6378882575576506 46.58018445575336, 0.6379712587427958 46.58086089719195, 0.6379203478562041 46.58164267636691, 0.6451528565123248 46.5861778427559, 0.6468518851562779 46.58734602540282, 0.6475830653077431 46.585242285354994, 0.6431829416474018 46.582396133235385, 0.6435394769521963 46.58224852820158, 0.6434040145299149 46.58196738113396, 0.643969964893051 46.58184120115376, 0.643834890874137 46.581551054216575, 0.6445075009859652 46.581345090543756, 0.6439156189239186 46.58022938520397, 0.6406827932837743 46.5809375285307, 0.6384056684393925 46.57949067368224))"
37,BDCAEROD0000000017183262,aérodrome niort - marais poitevin,"POLYGON ((-0.4131536994583627 46.306287265725594, -0.413766318070021 46.30693407260008, -0.4142369349797861 46.3074310092186, -0.414542968478291 46.308333064062424, -0.4144943990009536 46.3091799554501, -0.3895119749916904 46.316688784303764, -0.3880276568744097 46.31454548737077, -0.3875786232695979 46.31389007817792, -0.3879888635812316 46.313772422116266, -0.402550070638779 46.30958614698856, -0.4025917769653507 46.30937850066221, -0.4093258541145384 46.30740870765345, -0.4098150821594512 46.30726607226053, -0.4126288148996818 46.30644180041405, -0.4131536994583627 46.306287265725594))"
38,BDCAEROD0000000017183236,aérodrome de thouars,"POLYGON ((-0.1487197640407295 46.95839423962525, -0.1561369291362147 46.96100543160646, -0.1568225864030226 46.96048656245295, -0.1616229797509125 46.96222742777156, -0.1614431687550937 46.962888339642106, -0.1597125066860275 46.96325026338764, -0.1591614208345447 46.9641349002159, -0.1585457132332418 46.96332909439939, -0.1570179660109116 46.96383048907967, -0.1596877152153188 46.96755265287723, -0.1603221571844318 46.968475078849835, -0.1603949735467257 46.96861725394494, -0.1587046010826995 46.96904112708004, -0.1559100729900652 46.96433208341815, -0.1534895995339027 46.96516693149092, -0.1519014743064769 46.96436426100621, -0.1536317703075223 46.963678983582525, -0.15448424393402 46.962499588636895, -0.1536919888644042 46.96128319730662, -0.148000039314678 46.95930054759116, -0.1487197640407295 46.95839423962525))"
39,BDCAEROD0000000017183238,aérodrome de mauléon bocage,"POLYGON ((-0.7028825504633088 46.896678497349846, -0.704828338924186 46.89765245218123, -0.6927408725979073 46.90876241701179, -0.6920279944922213 46.90941712456954, -0.6903390870374848 46.90860597377263, -0.6910085827805043 46.90797069456147, -0.6959759779601794 46.903253202906484, -0.6948592210310879 46.902787897707675, -0.6957112188874806 46.90205388915107, -0.6968123866903562 46.90248363238127, -0.7028825504633088 46.896678497349846))"
40,BDCAEROD0000000017183234,aérodrome de châtellerault-targé,"POLYGON ((0.54924432580438 46.77723998108054, 0.5483004530966434 46.782426645699616, 0.5493031069859773 46.78261288519209, 0.5489895609509556 46.786909458872536, 0.5511220027671008 46.78699725794175, 0.551468404474571 46.78289866371377, 0.5530098862755822 46.783030589833125, 0.5523691205561739 46.78177019677417, 0.5517857948646046 46.78042904747128, 0.5519732426421449 46.777903512076584, 0.5500766376189951 46.77745050840481, 0.54924432580438 46.77723998108054))"
41,BDCAEROD0000000017183235,aérodrome de loudun,"POLYGON ((0.0985449118888463 47.0348981196299, 0.0946422642840707 47.03471618022395, 0.0946515238529209 47.035302924329535, 0.0946857956398042 47.03620832901212, 0.0967439388031156 47.036237582477085, 0.1046708368745906 47.037311463515735, 0.1061127400842309 47.03779898336878, 0.1066033496865998 47.035801298267934, 0.0985449118888463 47.0348981196299))"
42,BDCAEROD0000000017183261,aéroport de poitiers-biard,"POLYGON ((0.3021422385868847 46.577284895944786, 0.3000022145379768 46.57762455490374, 0.2991171608120071 46.57723968563323, 0.2985257036302973 46.57733654698823, 0.2966840509323519 46.579113017259004, 0.3016647421135864 46.58515075627682, 0.2993844327220241 46.58607272967478, 0.2989760269297318 46.58548107297068, 0.2976334436721012 46.58649180382865, 0.3025144213350337 46.591366688428124, 0.3076254450815564 46.59155726276873, 0.3109021128342259 46.59538675118855, 0.3154853622413568 46.599580122539244, 0.3187092534825877 46.59818890264999, 0.3150839781507491 46.5935433260539, 0.3164818845665315 46.592812087220345, 0.3158539681687317 46.59213516711709, 0.3149870001800582 46.59018499285159, 0.3143354622253392 46.588769625827325, 0.3142471063704623 46.58693230485308, 0.3145068361933214 46.58521757029468, 0.3163570345335224 46.58461136693883, 0.3164184702385819 46.582623495391196, 0.3142636049235688 46.58193778589676, 0.3117017554541067 46.58100102078356, 0.3096469900609912 46.580433795807934, 0.3055763951070415 46.58004614447109, 0.3047449117517932 46.57994998840514, 0.3042622602160892 46.57959085204342, 0.3021422385868847 46.577284895944786))"
43,BDCAEROD0000000017183339,aéroport de cognac-châteaubernard,"POLYGON ((-0.3178819988549989 45.64581994448644, -0.3224254414003997 45.646351015369, -0.3228298486537792 45.645702769777834, -0.3232948231058853 45.64576384292931, -0.3249782862610324 45.64606560501155, -0.3246640849400593 45.646739133252936, -0.3266296605447705 45.646773867706926, -0.3268155467533782 45.646381721987225, -0.3278200305018241 45.64643944116026, -0.3276450538891982 45.647055685206, -0.3268112416063666 45.647336306045844, -0.3269767540800159 45.64784514247676, -0.3282090593942371 45.64863517355907, -0.3263826021620052 45.65333258518299, -0.3251630837103617 45.65652130912519, -0.3253592945140073 45.657669151339, -0.3258839489742654 45.66239979666653, -0.3264763787313382 45.6651131734176, -0.3269613450714162 45.66638046311125, -0.3279770747445477 45.668264760517715, -0.3271276085062773 45.66848274783153, -0.3254540920461412 45.66865748121966, -0.3235754589896727 45.6685849861253, -0.3214826717282368 45.668842339107414, -0.3196253008516381 45.66920987629098, -0.3183463776392314 45.66983431949901, -0.3171402710814879 45.66824306222054, -0.314414531450367 45.66924356143389, -0.3133394510641615 45.66932298034286, -0.3129354621101007 45.668909469078734, -0.3121765414776886 45.66995385036695, -0.3057182600651116 45.6707538633789, -0.3056687720882856 45.66999013609447, -0.3052457905202254 45.668676785294906, -0.3044837748429091 45.667497763144276, -0.3016899618040366 45.66574476271951, -0.3004244598600227 45.66450567997888, -0.2997210203951905 45.66348714147962, -0.2980939958080787 45.661680019916886, -0.3000190589199019 45.66061777382358, -0.3033135072943784 45.65864017289421, -0.3050555338248755 45.65774453507835, -0.3056307580510432 45.657433825540984, -0.3060819073924264 45.655326016647976, -0.3054587745602539 45.65517848787625, -0.3059039093762929 45.65402440184565, -0.3035624707139342 45.65363892373888, -0.304380077143354 45.65168439581903, -0.3025963489552691 45.65144745430674, -0.3023237823480242 45.65056229544559, -0.3020377853965789 45.65022730479277, -0.3006401167415186 45.64917957868805, -0.3020052658194859 45.64714051004092, -0.3056792874955964 45.64774643541466, -0.3055402595000736 45.64806506346833, -0.3094880232920736 45.64847626180298, -0.3097100552696752 45.64696730885734, -0.3178824141569832 45.64769188431072, -0.3178819988549989 45.64581994448644))"
44,BDCAEROD0000000017183394,aérodrome de sarlat-domme,"POLYGON ((1.250831315706803 44.790432067532585, 1.2506157479878695 44.790288182556786, 1.2497168803068195 44.79036044736563, 1.2490653068002648 44.79045101927476, 1.2488641056351217 44.79045504585854, 1.2480564713103501 44.79064310654275, 1.2481639794480752 44.79088614944568, 1.2460721236706185 44.791255617300024, 1.245644995875058 44.79084001500269, 1.2454640453742025 44.79084345534109, 1.244999229470804 44.79046057398524, 1.2447811755333322 44.79039678600332, 1.2442806548815362 44.79055005730871, 1.2432954452823468 44.79091627972376, 1.2428086172475616 44.79119763807782, 1.2425514432111173 44.791495242504595, 1.242272313713307 44.79156466182665, 1.2420465159362664 44.79178891836525, 1.2421546219229294 44.79197164088615, 1.2409845827223593 44.79218092064777, 1.2413331817908262 44.7932463864233, 1.2433219135191813 44.79282133982406, 1.2434413755922402 44.792964617237075, 1.2444875718213857 44.792792974317585, 1.2445484684537762 44.7929488312734, 1.2460206772105065 44.79290459037568, 1.2460459005137954 44.7927041692111, 1.247046126892442 44.792465135286, 1.2478980637974701 44.792357929403394, 1.24784172959339 44.79201483459561, 1.2510766321097846 44.791449041828486, 1.2510497719276494 44.79109290592503, 1.250831315706803 44.790432067532585))"
45,BDCAEROD0000000017183397,aérodrome de belvès-saint-pardoux,"POLYGON ((0.9585896568069519 44.780587865708, 0.9575611786341894 44.780704011532244, 0.9555207050566292 44.781108596297244, 0.9531851860939405 44.78173194968534, 0.9517865370760968 44.78208077055997, 0.950763650362154 44.78235456541186, 0.9488719239382803 44.78276898478013, 0.947628091287172 44.78296301075214, 0.9477829808979044 44.78426276854916, 0.9484719744258785 44.78409539840916, 0.9496508531691097 44.78391457095545, 0.9525869667666191 44.78322763280733, 0.953077850757608 44.783221388058145, 0.9538881850817837 44.78350653356499, 0.9548713856443295 44.784011010337565, 0.9557551422878416 44.78464243241064, 0.9563195206363876 44.78466724872, 0.9569772385060575 44.78445511930291, 0.9572842164461164 44.78422031224786, 0.9580262259770935 44.784054760837584, 0.9584532209141406 44.784032004788465, 0.9589653009617533 44.78403422975809, 0.9592573337804952 44.78389730930198, 0.9591290924005548 44.783632869398296, 0.9590488283423615 44.783196394698784, 0.9589124833251327 44.782841743894735, 0.95883648893328 44.78200907738607, 0.9587975913933757 44.781304080758325, 0.9585896568069519 44.780587865708))"
46,BDCAEROD0000000017183367,aéroport de périgueux-bassillac,"POLYGON ((0.8263554986370023 45.192547946222234, 0.8221697162856273 45.193879667255395, 0.8174539220286569 45.19540264705863, 0.8170337400703087 45.19487559316795, 0.8138698138753809 45.19580362667843, 0.8134149620861995 45.19580462814939, 0.8128112675966516 45.19573515479429, 0.8120244285215416 45.19595033392725, 0.811737591670006 45.19569520076563, 0.8098749787896947 45.19647567362602, 0.8102618016488679 45.197137216290294, 0.810078667657095 45.197258830926856, 0.8098278112809021 45.19732056712333, 0.8092917184976433 45.197281225491864, 0.8089948709688878 45.19783297482757, 0.8088939958984889 45.19829308823942, 0.8088040735283961 45.198474179094916, 0.8060413746868736 45.19865052466785, 0.8055335779525081 45.199284594261115, 0.8048918138043057 45.199858379145894, 0.8043050297105222 45.20039450880455, 0.8039986451943364 45.200830760686415, 0.8039582745055387 45.20117676243489, 0.8040039525561927 45.20140825741646, 0.8051604638745814 45.201094108779515, 0.808151743225303 45.20103756776787, 0.8083013932294969 45.200406365485534, 0.8090040081914341 45.20039132989826, 0.8089107723802351 45.20101373154133, 0.8095008679718699 45.201073950600204, 0.8094072479435118 45.20170625355905, 0.8140373134533161 45.202066318636284, 0.8144793394973902 45.20203623812206, 0.8149673565373051 45.201872841876984, 0.8153369188746425 45.2016107442643, 0.8155616367561555 45.201435888472076, 0.818941853958591 45.198306056520885, 0.818752555330925 45.19812941218827, 0.8187909354779711 45.19750593335724, 0.8190443081647298 45.19734694399352, 0.8192234208012175 45.19736035086543, 0.8223197265376566 45.19640202216325, 0.8226754516921531 45.19610089934985, 0.8229642909864968 45.19575073100733, 0.8232048786430032 45.19559238412367, 0.8262243085226835 45.194804497055785, 0.8273196647558743 45.19428716373938, 0.8281904923859147 45.19384291801666, 0.8292615518095788 45.19322871268128, 0.8295734750710329 45.19300418280121, 0.8296066946567221 45.192870615592966, 0.828631133417786 45.19315880512843, 0.8270013645841567 45.19362791858307, 0.8263554986370023 45.192547946222234))"
47,BDCAEROD0000000017183371,aérodrome de ribérac-saint-aulaye,"POLYGON ((0.264607615872591 45.23680757211264, 0.2629374758119962 45.23552693420576, 0.260969323012523 45.236862583287675, 0.2693442984161924 45.242498627214395, 0.2704787619532243 45.24165060926679, 0.2643477054778309 45.2376607307436, 0.2645177559861722 45.23752164085629, 0.2640808670555395 45.23722533574915, 0.264607615872591 45.23680757211264))"
48,BDCAEROD0000000017183372,aérodrome de sainte-foy-la-grande,"POLYGON ((0.1830111592489765 44.85128753991579, 0.1822103036621324 44.85096810360545, 0.181817874802277 44.85078786549297, 0.1814359281371646 44.85049978326189, 0.1810115671500971 44.85045116450185, 0.1806018443961939 44.85026237438078, 0.1799212638391642 44.850145978756764, 0.1792776798789338 44.85012511484096, 0.1793437844571642 44.85105292957305, 0.1790854275727287 44.85122924610042, 0.1789638974157781 44.85153066363391, 0.1789598699611992 44.85171164399723, 0.1740294790864009 44.85198618738872, 0.1683286398039132 44.85239310839007, 0.1679105923772994 44.85257073012804, 0.1679988108465178 44.853382903532875, 0.1832138045788773 44.852322421817036, 0.1832847924103753 44.851614308685676, 0.1830111592489765 44.85128753991579))"
49,BDCAEROD0000000017183399,aérodrome de marmande-virazeil,"POLYGON ((0.2070506065691314 44.49654964068335, 0.2048446075595285 44.49702881057288, 0.1970108329302631 44.49876575444653, 0.1962022628594698 44.49821914298299, 0.1949713165737706 44.49819504631618, 0.194154055359371 44.49721582219213, 0.1942269006675166 44.49696545630888, 0.1915770415353244 44.4975348589168, 0.1917992703697156 44.49833050612179, 0.1932904050393639 44.49810814013121, 0.1944651420343356 44.49926401156216, 0.1914212956424511 44.499654943279424, 0.1942278237399016 44.502876426201254, 0.1959219787757372 44.50292761996143, 0.1980860270698123 44.5025646556226, 0.1977820283835251 44.50161381150336, 0.1978343928724999 44.500913431783815, 0.2004525489365097 44.500172823090786, 0.2039155239922439 44.499322963771576, 0.204806261166287 44.49871950196868, 0.2055823901765378 44.498473441202435, 0.2066373227777099 44.49849386178294, 0.208424454553183 44.497781560357424, 0.2084852522983293 44.49716246361055, 0.2076751919403823 44.496975311390095, 0.2070506065691314 44.49654964068335))"
50,BDCAEROD0000000244766475,aérodrome militaire de rochefort-saint-agnant,"POLYGON ((-0.9752794959575171 45.89123046279089, -0.9754145578427895 45.89068653292492, -0.9722280506628665 45.88934517631537, -0.9730887742788354 45.888497129390025, -0.9783169556239701 45.8908449441553, -0.9776282637452229 45.89166082871945, -0.9769356114082424 45.891903407408975, -0.9752794959575171 45.89123046279089))"
51,BDCAEROD0000000245617719,aérodrome de lasclaveries,"POLYGON ((-0.2881188570901654 43.42764844525587, -0.2868663402142792 43.42672300994268, -0.2855695000469912 43.426167183421555, -0.2823371741816509 43.427003569941924, -0.2819502955441672 43.4263507795495, -0.289072213334564 43.42429239038421, -0.2898509800840757 43.425078219520756, -0.2902342251816624 43.426767493273644, -0.2902404077596505 43.427221124294526, -0.2904249637817558 43.4277908938711, -0.2881188570901654 43.42764844525587))"
